时间(s),压力(mmHg)
55.845,92.00
55.942,92.00
56.038,92.00
56.133,92.00
56.244,92.00
56.341,92.00
56.437,93.00
56.533,92.00
56.644,92.00
56.740,93.00
56.836,92.00
56.932,93.00
57.044,92.00
57.140,92.00
57.235,92.00
57.332,93.00
57.444,92.00
57.539,92.00
57.635,93.00
57.731,92.00
57.842,92.00
57.939,92.00
58.035,92.00
58.145,92.00
58.242,93.00
58.338,93.00
58.434,93.00
58.545,92.00
58.641,93.00
58.737,92.00
58.833,92.00
58.945,92.00
59.041,92.00
59.136,93.00
59.232,93.00
59.344,93.00
59.440,93.00
59.537,93.00
59.632,92.00
59.744,92.00
59.840,92.00
59.935,93.00
60.031,93.00
60.143,92.00
60.239,93.00
60.335,93.00
60.446,93.00
60.542,92.00
60.638,93.00
60.734,93.00
60.845,93.00
60.942,92.00
61.038,93.00
61.134,92.00
61.245,93.00
61.341,92.00
61.437,92.00
61.533,92.00
61.645,93.00
61.741,93.00
61.836,92.00
61.932,93.00
62.044,92.00
62.139,93.00
62.236,93.00
62.332,92.00
62.443,92.00
62.539,93.00
62.635,93.00
62.746,92.00
62.843,93.00
62.939,92.00
63.035,93.00
63.146,93.00
63.243,93.00
63.338,93.00
63.434,93.00
63.546,92.00
63.641,93.00
63.737,93.00
63.834,93.00
63.946,93.00
64.041,93.00
64.137,93.00
64.233,93.00
64.344,93.00
64.440,93.00
64.536,93.00
64.632,93.00
64.744,92.00
64.840,92.00
64.935,92.00
65.048,92.00
65.143,92.00
65.239,93.00
65.335,92.00
65.447,92.00
65.543,93.00
65.639,93.00
65.734,92.00
65.846,93.00
65.941,93.00
66.037,93.00
66.134,92.00
66.246,92.00
66.342,92.00
66.438,93.00
66.533,93.00
66.645,93.00
66.741,93.00
66.836,93.00
66.948,92.00
67.044,93.00
67.141,93.00
67.236,93.00
67.347,93.00
67.444,93.00
67.540,93.00
67.635,93.00
67.747,93.00
67.843,93.00
67.939,93.00
68.036,93.00
68.146,93.00
68.243,93.00
68.340,93.00
68.434,93.00
68.546,92.00
68.641,93.00
68.738,93.00
68.834,93.00
68.946,93.00
69.042,93.00
69.137,93.00
69.232,93.00
69.345,92.00
69.441,93.00
69.537,93.00
69.648,95.00
69.745,97.00
69.841,99.00
69.936,100.00
70.047,102.00
70.144,104.00
70.240,105.00
70.335,107.00
70.447,108.00
70.544,110.00
70.639,111.00
70.735,113.00
70.847,114.00
70.942,115.00
71.038,117.00
71.134,118.00
71.246,120.00
71.342,121.00
71.438,122.00
71.534,123.00
71.645,124.00
71.742,123.00
71.837,123.00
71.949,124.00
72.045,124.00
72.140,124.00
72.237,123.00
72.348,124.00
72.445,124.00
72.540,123.00
72.635,124.00
72.748,124.00
72.844,124.00
72.940,124.00
73.036,124.00
73.147,124.00
73.243,124.00
73.339,124.00
73.436,124.00
73.547,124.00
73.643,124.00
73.739,124.00
73.850,124.00
73.946,124.00
74.042,124.00
74.138,124.00
74.249,124.00
74.346,124.00
74.441,124.00
74.537,124.00
74.649,124.00
74.745,124.00
74.841,124.00
74.936,124.00
75.049,124.00
75.144,124.00
75.240,124.00
75.336,124.00
75.448,124.00
75.543,124.00
75.639,124.00
75.751,124.00
75.847,124.00
75.943,124.00
76.039,124.00
76.150,124.00
76.246,124.00
76.343,124.00
76.438,124.00
76.550,124.00
76.646,124.00
76.742,124.00
76.838,124.00
76.950,124.00
77.045,124.00
77.141,124.00
77.237,124.00
77.349,124.00
77.445,124.00
77.540,124.00
77.637,124.00
77.748,124.00
77.844,124.00
77.940,124.00
78.052,124.00
78.148,124.00
78.243,124.00
78.340,124.00
78.452,124.00
78.547,124.00
78.643,124.00
78.739,124.00
78.851,124.00
78.946,124.00
79.043,124.00
79.138,124.00
79.250,124.00
79.346,124.00
79.442,124.00
79.538,124.00
79.650,124.00
79.745,124.00
79.841,124.00
79.952,124.00
80.049,124.00
80.144,124.00
80.241,124.00
80.352,124.00
80.448,124.00
80.544,124.00
80.640,124.00
80.752,124.00
80.848,124.00
80.944,124.00
81.039,124.00
81.152,124.00
81.247,124.00
81.343,124.00
81.439,124.00
81.550,124.00
81.646,124.00
81.743,124.00
81.838,124.00
81.950,124.00
82.047,124.00
82.141,124.00
82.238,124.00
82.350,124.00
82.446,124.00
82.541,124.00
82.653,124.00
82.749,124.00
82.845,124.00
82.941,124.00
83.052,124.00
83.148,124.00
83.244,124.00
83.340,124.00
83.452,124.00
83.548,124.00
83.644,124.00
83.739,124.00
83.851,124.00
83.947,124.00
84.043,124.00
84.139,124.00
84.251,124.00
84.346,124.00
84.442,124.00
84.538,124.00
84.650,124.00
84.746,124.00
84.842,124.00
84.953,124.00
85.050,124.00
85.145,124.00
85.241,124.00
85.352,124.00
85.449,124.00
85.545,124.00
85.641,124.00
85.753,124.00
85.848,124.00
85.945,124.00
86.041,124.00
86.152,124.00
86.248,124.00
86.343,124.00
86.439,124.00
86.551,124.00
86.648,124.00
86.743,124.00
86.854,124.00
86.951,125.00
87.047,126.00
87.142,128.00
87.254,130.00
87.350,131.00
87.446,133.00
87.542,135.00
87.654,136.00
87.749,138.00
87.846,139.00
87.941,140.00
88.053,142.00
88.149,143.00
88.245,145.00
88.341,146.00
88.452,147.00
88.549,148.00
88.644,150.00
88.756,151.00
88.852,152.00
88.953,154.00
89.044,154.00
89.156,154.00
89.251,154.00
89.348,155.00
89.443,155.00
89.555,155.00
89.650,155.00
89.746,155.00
89.842,155.00
90.135,155.00
90.136,155.00
90.146,155.00
90.242,155.00
90.353,155.00
90.449,155.00
90.545,155.00
90.656,155.00
90.752,155.00
90.848,155.00
90.944,155.00
91.056,155.00
91.152,155.00
91.248,155.00
91.344,155.00
91.455,155.00
91.552,155.00
91.648,155.00
91.743,155.00
91.855,155.00
91.951,155.00
92.047,155.00
92.143,155.00
92.255,155.00
92.350,155.00
92.447,155.00
92.558,155.00
92.654,155.00
92.750,155.00
92.846,155.00
92.958,155.00
93.053,155.00
93.149,155.00
93.245,155.00
93.356,155.00
93.452,155.00
93.549,155.00
93.644,155.00
93.757,155.00
93.852,155.00
93.949,155.00
94.044,155.00
94.156,155.00
94.252,155.00
94.348,155.00
94.459,155.00
94.555,155.00
94.651,155.00
94.747,155.00
94.858,155.00
94.954,155.00
95.050,155.00
95.146,155.00
95.258,155.00
95.353,155.00
95.450,155.00
95.546,155.00
95.657,155.00
95.754,155.00
95.850,155.00
95.946,155.00
96.057,155.00
96.152,155.00
96.249,155.00
96.345,155.00
96.456,155.00
96.552,155.00
96.648,155.00
96.759,155.00
96.855,155.00
96.952,155.00
97.047,155.00
97.159,155.00
97.255,155.00
97.351,155.00
97.447,155.00
97.558,155.00
97.654,155.00
97.750,155.00
97.846,155.00
97.958,155.00
98.053,155.00
98.151,155.00
98.245,155.00
98.357,155.00
98.454,155.00
98.549,155.00
98.645,155.00
98.757,155.00
98.853,155.00
98.949,155.00
99.045,155.00
99.156,155.00
99.252,155.00
99.349,155.00
99.460,155.00
99.556,155.00
99.652,155.00
99.747,155.00
99.859,155.00
99.955,155.00
100.051,155.00
100.147,155.00
100.259,155.00
100.354,155.00
100.451,155.00
100.546,155.00
100.658,155.00
100.754,155.00
100.850,155.00
100.961,155.00
101.057,155.00
101.153,155.00
101.249,155.00
101.360,155.00
101.457,155.00
101.553,155.00
101.648,155.00
101.760,155.00
101.856,155.00
101.952,155.00
102.048,155.00
102.160,155.00
102.256,155.00
102.351,155.00
102.447,155.00
102.559,155.00
102.655,155.00
102.751,155.00
102.846,155.00
102.959,155.00
103.054,155.00
103.151,155.00
103.246,155.00
103.358,155.00
103.454,155.00
103.550,155.00
103.661,155.00
103.757,155.00
103.853,155.00
103.949,155.00
104.060,155.00
104.156,155.00
104.253,155.00
104.364,155.00
104.460,157.00
104.556,159.00
104.653,161.00
104.764,162.00
104.859,164.00
104.956,165.00
105.051,167.00
105.164,168.00
105.259,170.00
105.355,171.00
105.450,172.00
105.562,173.00
105.658,175.00
105.754,176.00
105.872,177.00
105.962,179.00
106.057,180.00
106.154,181.00
106.265,182.00
106.361,183.00
106.457,183.00
106.553,183.00
106.665,183.00
106.761,183.00
106.857,183.00
106.952,183.00
107.065,183.00
107.160,183.00
107.256,183.00
107.352,183.00
107.463,183.00
107.559,183.00
107.656,183.00
107.751,183.00
107.863,183.00
107.958,183.00
108.054,183.00
108.166,183.00
108.262,183.00
108.358,183.00
108.454,183.00
108.565,183.00
108.661,183.00
108.757,183.00
108.853,183.00
108.966,183.00
109.061,183.00
109.157,183.00
109.252,183.00
109.364,183.00
109.460,183.00
109.557,183.00
109.652,183.00
109.764,183.00
109.859,183.00
109.956,183.00
110.052,183.00
110.164,183.00
110.259,183.00
110.355,183.00
110.451,183.00
110.563,183.00
110.658,183.00
110.755,183.00
110.865,183.00
110.962,183.00
111.057,183.00
111.153,183.00
111.265,183.00
111.362,183.00
111.457,183.00
111.554,183.00
111.665,183.00
111.761,183.00
111.856,183.00
111.953,183.00
112.065,183.00
112.160,183.00
112.256,183.00
112.352,183.00
112.464,183.00
112.559,183.00
112.656,183.00
112.752,183.00
112.864,183.00
112.959,183.00
113.056,183.00
113.166,183.00
113.262,183.00
113.359,183.00
113.455,183.00
113.566,183.00
113.662,183.00
113.758,183.00
113.854,183.00
113.966,183.00
114.062,183.00
114.157,183.00
114.254,183.00
114.365,183.00
114.460,183.00
114.557,183.00
114.653,183.00
114.764,183.00
114.860,183.00
114.956,183.00
115.052,183.00
115.164,183.00
115.260,183.00
115.355,183.00
115.466,183.00
115.563,183.00
115.659,183.00
115.755,183.00
115.866,183.00
115.962,183.00
116.058,183.00
116.154,183.00
116.266,183.00
116.361,183.00
116.457,183.00
116.553,183.00
116.666,183.00
116.762,183.00
116.857,183.00
116.953,183.00
117.064,183.00
117.161,183.00
117.257,183.00
117.352,183.00
117.464,183.00
117.560,183.00
117.656,183.00
117.751,183.00
117.863,183.00
117.959,183.00
118.055,183.00
118.166,183.00
118.263,183.00
118.359,183.00
118.454,183.00
118.566,183.00
118.662,183.00
118.757,183.00
118.853,183.00
118.966,183.00
119.061,183.00
119.158,183.00
119.254,183.00
119.364,183.00
119.461,183.00
119.556,183.00
119.653,183.00
119.765,183.00
119.860,183.00
119.956,183.00
120.052,183.00
120.163,183.00
120.259,183.00
120.355,183.00
120.467,183.00
120.563,183.00
120.659,183.00
120.755,183.00
120.867,183.00
120.963,183.00
121.058,183.00
121.155,183.00
121.266,183.00
121.362,183.00
121.458,183.00
121.554,183.00
121.665,184.00
121.761,185.00
121.857,187.00
121.953,188.00
122.065,190.00
122.161,192.00
122.257,193.00
122.353,194.00
122.465,196.00
122.560,197.00
122.655,198.00
122.767,200.00
122.864,201.00
122.959,202.00
123.055,203.00
123.167,205.00
123.263,206.00
123.359,207.00
123.455,208.00
123.566,209.00
123.663,210.00
123.758,212.00
123.855,213.00
123.966,214.00
124.062,215.00
124.158,216.00
124.254,216.00
124.365,217.00
124.462,217.00
124.557,217.00
124.668,217.00
124.765,217.00
124.860,217.00
124.957,217.00
125.068,217.00
125.164,217.00
125.259,217.00
125.357,217.00
125.468,217.00
125.564,217.00
125.660,217.00
125.756,217.00
125.867,217.00
125.963,217.00
126.059,218.00
126.155,217.00
126.266,217.00
126.362,217.00
126.457,217.00
126.569,217.00
126.665,217.00
126.762,217.00
126.857,217.00
126.969,217.00
127.065,217.00
127.160,217.00
127.256,217.00
127.368,217.00
127.464,217.00
127.560,217.00
127.657,217.00
127.768,217.00
127.863,217.00
127.959,217.00
128.055,217.00
128.170,217.00
128.264,217.00
128.359,217.00
128.455,217.00
128.567,218.00
128.663,217.00
128.759,217.00
128.870,217.00
128.966,217.00
129.063,217.00
129.158,217.00
129.270,217.00
129.365,217.00
129.462,217.00
129.557,217.00
129.669,217.00
129.765,217.00
129.860,217.00
129.956,217.00
130.068,217.00
130.165,217.00
130.261,217.00
130.356,217.00
130.468,217.00
130.564,217.00
130.660,217.00
130.771,217.00
130.867,217.00
130.963,217.00
131.059,217.00
131.172,217.00
131.267,217.00
131.362,217.00
131.459,217.00
131.571,217.00
131.666,217.00
131.762,217.00
131.873,217.00
131.970,217.00
132.066,217.00
132.161,217.00
132.273,217.00
132.369,217.00
132.465,217.00
132.561,217.00
132.673,217.00
132.769,217.00
132.864,218.00
132.961,217.00
133.073,217.00
133.168,217.00
133.264,217.00
133.360,217.00
133.471,218.00
133.567,217.00
133.663,217.00
133.760,217.00
133.870,217.00
133.966,217.00
134.062,217.00
134.158,217.00
134.270,217.00
134.366,217.00
134.463,217.00
134.573,217.00
134.670,217.00
134.766,217.00
134.861,217.00
134.973,217.00
135.069,217.00
135.166,217.00
135.261,217.00
135.372,217.00
135.468,217.00
135.565,217.00
135.661,217.00
135.772,217.00
135.868,217.00
135.964,217.00
136.060,217.00
136.172,217.00
136.267,217.00
136.363,217.00
136.459,217.00
136.571,217.00
136.666,217.00
136.763,217.00
136.874,217.00
136.971,217.00
137.066,217.00
137.162,217.00
137.273,217.00
137.370,217.00
137.466,217.00
137.562,217.00
137.673,217.00
137.769,217.00
137.865,217.00
137.961,217.00
138.073,217.00
138.169,217.00
138.265,217.00
138.376,217.00
138.472,217.00
138.568,217.00
138.663,217.00
138.775,217.00
138.872,217.00
138.974,217.00
139.063,217.00
139.175,217.00
139.271,217.00
139.367,217.00
139.462,217.00
139.574,218.00
139.670,218.00
139.767,220.00
139.863,221.00
139.974,222.00
140.069,224.00
140.165,225.00
140.262,226.00
140.373,228.00
140.469,229.00
140.565,230.00
140.676,232.00
140.773,233.00
140.869,234.00
140.965,235.00
141.076,236.00
141.172,237.00
141.268,239.00
141.363,240.00
141.475,241.00
141.571,242.00
141.668,243.00
141.762,244.00
141.875,245.00
141.971,246.00
142.067,247.00
142.162,248.00
142.274,249.00
142.370,250.00
142.466,250.00
142.577,251.00
142.673,251.00
142.769,251.00
142.865,251.00
142.977,252.00
143.073,251.00
143.169,251.00
143.264,251.00
143.376,251.00
143.472,251.00
143.568,251.00
143.664,251.00
143.776,252.00
143.871,251.00
143.967,251.00
144.063,251.00
144.175,251.00
144.271,251.00
144.368,251.00
144.478,251.00
144.574,251.00
144.671,251.00
144.767,252.00
144.878,251.00
144.974,252.00
145.069,251.00
145.166,251.00
145.277,251.00
145.374,251.00
145.470,251.00
145.565,251.00
145.677,251.00
145.773,251.00
145.868,252.00
145.964,251.00
146.076,252.00
146.172,251.00
146.268,251.00
146.364,251.00
146.475,252.00
146.572,251.00
146.668,251.00
146.763,251.00
146.875,252.00
146.971,252.00
147.069,251.00
147.163,251.00
147.274,251.00
147.370,251.00
147.466,252.00
147.577,251.00
147.674,252.00
147.770,251.00
147.866,251.00
147.977,251.00
148.074,251.00
148.169,251.00
148.266,251.00
148.377,252.00
148.472,251.00
148.568,251.00
148.665,251.00
148.777,251.00
148.872,252.00
148.968,251.00
149.064,251.00
149.176,251.00
149.272,251.00
149.368,251.00
149.463,251.00
149.575,251.00
149.671,251.00
149.766,251.00
149.878,251.00
149.975,251.00
150.071,251.00
150.166,251.00
150.278,251.00
150.374,252.00
150.470,251.00
150.567,251.00
150.678,251.00
150.773,251.00
150.869,251.00
150.967,251.00
151.076,251.00
151.173,251.00
151.269,251.00
151.365,251.00
151.476,251.00
151.573,251.00
151.668,251.00
151.764,251.00
151.876,251.00
151.971,251.00
152.067,251.00
152.164,251.00
152.276,251.00
152.371,251.00
152.467,251.00
152.578,252.00
152.675,251.00
152.771,251.00
152.866,251.00
152.978,251.00
153.074,252.00
153.169,251.00
153.266,251.00
153.377,251.00
153.473,252.00
153.569,251.00
153.665,252.00
153.776,252.00
153.874,252.00
153.969,251.00
154.064,251.00
154.176,251.00
154.272,251.00
154.368,251.00
154.464,251.00
154.576,251.00
154.672,251.00
154.768,251.00
154.879,251.00
154.975,251.00
155.071,251.00
155.166,251.00
155.278,251.00
155.374,251.00
155.470,251.00
155.566,251.00
155.678,251.00
155.774,251.00
155.869,252.00
155.966,252.00
156.078,251.00
156.173,251.00
156.270,251.00
156.366,252.00
156.477,251.00
156.573,251.00
156.669,251.00
156.780,251.00
156.877,251.00
156.972,251.00
157.068,251.00
157.179,251.00
157.276,251.00
157.371,251.00
157.467,252.00
157.579,251.00
157.675,251.00
157.771,251.00
157.867,251.00
157.979,252.00
158.074,254.00
158.170,255.00
158.267,256.00
158.378,258.00
158.473,259.00
158.570,261.00
158.681,263.00
158.778,265.00
158.873,267.00
158.969,270.00
159.081,273.00
159.176,274.00
159.273,276.00
159.369,279.00
159.480,293.00
159.578,340.00
159.673,342.00
159.768,343.00
159.879,344.00
159.976,345.00
160.071,345.00
160.168,346.00
160.280,346.00
160.375,346.00
160.471,347.00
160.567,348.00
160.678,348.00
160.775,349.00
160.870,351.00
160.966,352.00
161.078,352.00
161.174,353.00
161.269,353.00
161.381,353.00
161.478,353.00
161.573,353.00
161.669,353.00
161.781,354.00
161.877,353.00
161.973,353.00
162.068,354.00
162.180,354.00
162.276,354.00
162.372,354.00
162.483,353.00
162.580,353.00
162.676,352.00
162.771,352.00
162.883,351.00
162.979,351.00
163.075,351.00
163.171,351.00
163.282,350.00
163.379,351.00
163.474,351.00
163.570,351.00
163.682,351.00
163.778,351.00
163.874,351.00
163.969,351.00
164.082,352.00
164.177,351.00
164.273,351.00
164.369,351.00
164.481,352.00
164.576,352.00
164.673,352.00
164.768,353.00
164.880,354.00
164.976,354.00
165.072,354.00
165.169,354.00
165.279,353.00
165.376,354.00
165.471,354.00
165.583,354.00
165.679,353.00
165.774,354.00
165.871,354.00
165.983,354.00
166.079,354.00
166.174,354.00
166.270,353.00
166.382,353.00
166.478,352.00
166.574,352.00
166.685,352.00
166.782,351.00
166.877,351.00
166.973,351.00
167.084,351.00
167.181,351.00
167.277,352.00
167.372,352.00
167.486,351.00
167.580,351.00
167.676,351.00
167.772,351.00
167.884,351.00
167.980,351.00
168.076,351.00
168.171,352.00
168.283,353.00
168.379,353.00
168.475,354.00
168.586,354.00
168.683,354.00
168.779,354.00
168.874,354.00
168.986,354.00
169.082,354.00
169.178,354.00
169.274,354.00
169.385,354.00
169.481,354.00
169.577,353.00
169.674,354.00
169.785,354.00
169.881,353.00
169.976,353.00
170.073,353.00
170.184,353.00
170.280,352.00
170.376,352.00
170.472,351.00
170.583,351.00
170.680,351.00
170.776,352.00
170.872,351.00
170.983,351.00
171.079,351.00
171.174,351.00
171.286,351.00
171.382,351.00
171.479,351.00
171.574,351.00
171.686,351.00
171.782,351.00
171.878,352.00
171.974,352.00
172.086,352.00
172.181,353.00
172.278,353.00
172.373,354.00
172.485,354.00
172.581,354.00
172.676,354.00
172.773,354.00
172.884,354.00
172.981,353.00
173.076,353.00
173.172,354.00
173.284,353.00
173.379,354.00
173.476,354.00
173.572,354.00
173.684,354.00
173.779,354.00
173.875,354.00
173.986,354.00
174.082,354.00
174.178,354.00
174.274,353.00
174.386,353.00
174.482,352.00
174.578,352.00
