时间(s),压力(mmHg)
46.945,0.17
47.144,0.15
47.350,0.17
47.545,0.15
47.744,0.14
47.950,0.17
48.145,0.13
48.344,0.17
48.550,0.15
48.745,0.16
48.944,0.14
49.151,0.17
49.346,0.18
49.543,0.12
49.752,0.13
49.945,0.14
50.143,0.12
50.350,0.11
50.545,0.15
50.743,0.17
50.950,0.13
51.145,0.12
51.343,0.14
51.550,0.12
51.746,0.14
51.944,0.12
52.150,0.16
52.345,0.13
52.543,0.13
52.749,0.15
52.945,0.14
53.143,0.14
53.350,0.12
53.546,0.07
53.744,0.07
53.950,0.10
54.145,0.12
54.344,0.09
54.550,0.09
54.746,0.13
54.945,0.15
55.150,0.13
55.345,0.14
55.544,0.10
55.750,0.09
55.945,0.13
56.144,0.11
56.350,0.10
56.544,0.13
56.743,0.09
56.951,0.09
57.145,0.10
57.343,0.11
57.550,0.13
57.745,0.09
57.944,0.10
58.150,0.11
58.345,0.09
58.543,0.12
58.749,0.12
58.945,0.10
59.143,0.08
59.349,0.10
59.545,0.10
59.743,0.11
59.949,0.06
60.145,0.10
60.343,0.09
60.549,0.09
60.745,0.09
60.943,0.10
61.149,0.12
61.344,0.11
61.544,0.10
61.750,0.08
61.944,0.11
62.143,0.11
62.349,0.10
62.545,0.10
62.743,0.09
62.949,0.14
63.145,0.11
63.343,0.13
63.550,0.07
63.745,0.08
63.944,0.11
64.149,0.12
64.345,0.10
64.543,0.07
64.751,0.09
64.944,0.08
65.143,0.10
65.349,0.11
65.545,0.07
65.743,0.09
65.949,0.11
66.144,0.09
66.342,0.09
66.550,0.09
66.745,0.10
66.943,0.08
67.149,0.10
67.345,0.12
67.543,0.10
67.749,0.06
67.944,0.10
68.143,0.09
68.350,0.09
68.544,0.10
68.743,0.10
68.949,0.10
69.144,0.09
69.343,0.11
69.550,0.11
69.745,0.11
69.943,0.05
70.149,0.05
70.344,0.10
70.542,0.08
70.749,0.09
70.946,0.06
71.144,0.11
71.350,0.07
71.545,0.11
71.743,0.11
71.950,0.11
72.144,0.03
72.343,0.12
72.549,0.04
72.744,0.10
72.943,0.12
73.150,0.07
73.345,0.06
73.543,0.11
73.749,0.05
73.944,0.12
74.143,0.10
74.350,0.11
74.544,0.08
74.743,0.04
74.949,0.04
75.144,0.13
75.342,0.10
75.549,0.06
75.744,0.07
75.943,0.09
76.149,0.08
76.344,0.07
76.543,0.05
76.748,0.07
76.945,0.09
77.142,0.09
77.349,0.07
77.544,0.06
77.743,0.06
77.949,0.01
78.144,0.04
78.343,0.05
78.549,0.10
78.744,0.09
78.943,0.09
79.149,0.05
79.344,0.10
79.544,0.10
79.749,0.03
79.944,0.07
80.142,0.11
80.349,0.08
80.544,0.11
80.743,0.08
80.949,0.11
81.144,0.09
81.343,0.03
81.549,0.09
81.744,0.09
81.942,0.09
82.149,0.09
82.344,0.08
82.543,0.07
82.749,0.08
82.945,0.06
83.142,0.09
83.349,0.06
83.543,0.08
83.743,0.05
83.949,0.04
84.145,0.08
84.342,0.09
84.550,0.09
84.743,0.04
84.942,0.08
85.148,0.04
85.343,0.04
85.542,0.10
85.749,0.09
85.945,0.12
86.142,0.07
86.349,0.06
86.544,0.08
86.743,0.08
86.948,0.05
87.144,0.09
87.342,0.06
87.549,0.08
87.744,0.09
87.944,0.06
88.148,0.08
88.344,0.09
88.542,0.06
88.748,0.08
88.944,0.10
89.142,0.10
89.349,0.08
89.543,0.11
89.743,0.07
89.948,0.09
90.143,0.08
90.343,0.08
90.549,0.10
90.743,0.09
90.941,0.08
91.148,0.08
91.344,0.09
91.543,0.07
91.748,0.07
91.944,0.08
92.143,0.09
92.348,0.08
92.543,0.09
92.742,0.07
92.948,0.08
93.143,0.06
93.342,0.12
93.548,0.09
93.744,0.08
93.943,0.10
94.148,0.07
94.344,0.09
94.542,0.11
94.749,0.08
94.943,0.08
95.142,0.08
95.348,0.07
95.544,0.09
95.742,0.08
95.948,0.09
96.144,0.07
96.343,0.08
96.549,0.06
96.744,0.09
96.941,0.08
97.149,0.09
97.344,0.10
97.543,0.12
97.748,0.05
97.943,0.06
98.143,0.08
98.348,0.08
98.544,0.09
98.744,0.08
98.948,0.10
99.143,0.09
99.342,0.07
99.549,0.09
99.743,0.09
99.942,0.10
100.148,0.07
100.343,0.08
100.542,0.10
100.748,0.07
100.943,0.09
101.142,0.06
101.347,0.08
101.543,0.09
101.741,0.09
101.948,0.08
102.142,0.10
102.342,0.09
102.547,0.07
102.743,0.06
102.942,0.09
103.148,0.09
103.343,0.07
103.541,0.08
103.748,0.05
103.943,0.09
104.142,0.08
104.348,0.07
104.543,0.09
104.741,0.09
104.948,0.08
105.144,0.09
105.342,0.08
105.548,0.09
105.743,0.07
105.942,0.09
106.148,0.10
106.343,0.10
106.541,0.09
106.749,0.09
106.943,0.08
107.143,0.09
107.348,0.07
107.543,0.11
107.741,0.09
107.948,0.10
108.143,0.08
108.341,0.09
108.548,0.10
108.743,0.11
108.941,0.07
109.147,0.09
109.343,0.08
109.542,0.07
109.748,0.07
109.942,0.10
110.144,0.10
110.348,0.09
110.544,0.11
110.741,0.09
110.948,0.08
111.143,0.07
111.342,0.07
111.548,0.12
111.743,0.11
111.941,0.07
112.148,0.09
112.342,0.09
112.542,0.08
112.748,0.05
112.942,0.10
113.141,0.11
113.347,0.08
113.543,0.09
113.741,0.09
113.948,0.08
114.143,0.08
114.341,0.08
114.548,0.11
114.742,0.07
114.941,0.10
115.147,0.07
115.343,0.08
115.542,0.06
115.747,0.08
115.954,0.08
116.141,0.08
116.348,0.06
116.542,0.05
116.742,0.06
116.948,0.09
117.142,0.10
117.342,0.11
117.548,0.09
117.742,0.07
117.941,0.11
118.147,0.11
118.342,0.10
118.542,0.07
118.748,0.10
118.942,0.05
119.141,0.08
119.348,0.06
119.542,0.07
119.741,0.07
119.948,0.07
120.143,0.08
120.342,0.07
120.547,0.07
120.743,0.06
120.942,0.09
121.147,0.09
121.343,0.07
121.547,0.11
121.748,0.08
121.943,0.08
122.143,0.09
122.347,0.07
122.542,0.07
122.742,0.10
122.947,0.04
123.143,0.09
123.341,0.06
123.547,0.08
123.742,0.07
123.942,0.06
124.147,0.07
124.342,0.07
124.541,0.08
124.747,0.10
124.942,0.08
125.141,0.07
125.347,0.07
125.542,0.08
125.742,0.08
125.947,0.05
126.142,0.07
126.340,0.10
126.547,0.10
126.742,0.09
126.940,0.10
127.147,0.08
127.342,0.05
127.541,0.06
127.747,0.06
127.943,0.07
128.144,0.07
128.347,0.05
128.542,0.06
128.740,0.08
128.947,0.07
129.142,0.09
129.342,0.08
129.548,0.10
129.742,0.07
129.941,0.07
130.147,0.05
130.342,0.08
130.541,0.08
130.747,0.09
130.942,0.07
131.140,0.06
131.348,0.07
131.542,0.09
131.740,0.07
131.947,0.09
132.142,0.07
132.340,0.07
132.546,0.08
132.742,0.08
132.940,0.09
133.147,0.09
133.342,0.08
133.540,0.04
133.746,0.06
133.942,0.08
134.141,0.07
134.346,0.07
134.542,0.06
134.741,0.09
134.946,0.10
135.142,0.08
135.340,0.07
135.547,0.07
135.743,0.08
135.940,0.10
136.146,0.06
136.341,0.06
136.542,0.06
136.748,0.06
136.942,0.07
137.142,0.12
137.347,0.06
137.542,0.06
137.741,0.03
137.947,0.08
138.142,0.10
138.340,0.08
138.546,0.08
138.742,0.06
138.940,0.08
139.147,0.06
139.341,0.05
139.540,0.06
139.747,0.09
139.986,0.09
140.181,0.08
140.380,0.09
140.586,0.09
140.781,0.11
140.980,0.05
141.186,0.07
141.381,0.06
141.580,0.08
141.786,0.06
141.982,0.06
142.180,0.07
142.389,0.10
142.584,0.09
142.780,0.09
142.986,0.09
143.181,0.06
143.380,0.07
143.587,0.09
143.781,0.04
143.980,0.11
144.186,0.08
144.382,0.09
144.580,0.07
144.786,0.08
144.982,0.08
145.181,0.06
145.387,0.07
145.581,0.10
145.780,0.08
145.986,0.08
146.181,0.10
146.379,0.05
146.586,0.07
146.782,0.10
146.980,0.08
147.186,0.06
147.381,0.09
147.580,0.10
147.786,0.05
147.982,0.11
148.181,0.09
148.387,0.09
148.581,0.10
148.779,0.13
148.987,0.05
149.183,0.08
149.380,0.08
149.586,0.12
149.781,0.10
149.980,0.07
150.186,0.11
150.382,0.06
150.580,0.05
150.786,0.08
151.026,0.07
151.220,0.06
151.420,0.06
151.626,0.06
151.821,0.11
152.019,0.09
152.227,0.07
152.421,0.06
152.620,0.10
152.827,0.10
153.022,0.09
153.220,0.10
153.426,0.10
153.621,0.06
153.821,0.08
154.027,0.04
154.221,0.06
154.420,0.11
154.627,0.08
154.821,0.08
155.019,0.07
155.226,0.08
155.421,0.06
155.619,0.12
155.826,0.11
156.022,0.08
156.220,0.07
156.427,0.05
156.620,0.12
156.821,0.11
157.025,0.06
157.220,0.10
157.419,0.06
157.626,0.08
157.821,0.09
158.019,0.05
158.226,0.05
158.421,0.07
158.620,0.08
158.826,0.06
159.021,0.13
159.221,0.11
159.426,0.05
159.621,0.06
159.820,0.12
160.026,0.06
160.220,0.05
160.420,0.07
160.626,0.08
160.822,0.05
161.019,0.06
161.226,0.12
161.420,0.07
161.620,0.04
161.826,0.08
162.022,0.06
162.219,0.08
162.425,0.07
162.621,0.09
162.820,0.04
163.025,0.06
163.220,0.07
163.419,0.03
163.625,0.03
163.820,0.05
164.018,0.05
164.227,0.07
164.421,0.06
164.619,0.07
164.827,0.04
165.022,0.07
165.219,0.06
165.425,0.07
165.621,0.03
165.820,0.07
166.026,0.07
166.220,0.09
166.419,0.05
166.627,0.06
166.820,0.08
167.019,0.05
167.226,0.05
167.421,0.07
167.619,0.07
167.825,0.06
168.022,0.07
168.219,0.05
168.425,0.07
168.620,0.08
168.819,0.06
169.025,0.07
169.221,0.07
169.419,0.06
169.625,0.07
169.865,0.05
170.060,0.06
170.259,0.06
170.466,0.06
170.660,0.08
170.859,0.07
171.066,0.06
171.260,0.08
171.459,0.06
171.667,0.06
171.861,0.06
172.059,0.05
172.265,0.08
172.461,0.07
172.659,0.05
172.866,0.07
173.060,0.08
173.259,0.08
173.466,0.05
173.661,0.06
173.858,0.06
174.065,0.08
174.261,0.09
174.459,0.07
174.665,0.06
174.860,0.05
175.060,0.08
175.265,0.08
175.460,0.08
175.659,0.07
175.865,0.07
176.060,0.09
176.258,0.06
176.466,0.07
176.660,0.07
176.858,0.06
177.065,0.05
177.261,0.06
177.460,0.06
177.665,0.08
177.860,0.09
178.059,0.04
178.265,0.07
178.460,0.06
178.659,0.07
178.865,0.07
179.061,0.05
179.258,0.06
179.465,0.06
179.661,0.03
179.858,0.04
180.065,0.07
180.261,0.06
180.459,0.08
180.665,0.07
180.859,0.05
181.058,0.05
181.265,0.07
181.460,0.09
181.659,0.05
181.866,0.05
182.060,0.07
182.258,0.03
182.464,0.08
182.660,0.09
182.860,0.08
183.066,0.08
183.260,0.07
183.459,0.07
183.664,0.09
183.860,0.06
184.059,0.05
184.265,0.08
184.460,0.08
184.658,0.07
184.865,0.11
185.060,0.05
185.258,0.07
185.465,0.04
185.661,0.09
185.859,0.11
186.065,0.05
186.261,0.05
186.458,0.06
186.664,0.07
186.860,0.11
187.058,0.06
187.264,0.07
187.460,0.10
187.658,0.04
187.865,0.07
188.060,0.06
188.258,0.12
188.464,0.06
188.660,0.09
188.858,0.10
189.064,0.10
189.260,0.09
189.458,0.06
189.664,0.08
189.859,0.09
190.058,0.07
190.264,0.07
190.461,0.08
190.658,0.09
190.865,0.08
191.060,0.09
191.258,0.09
191.464,0.09
191.660,0.10
191.859,0.10
192.065,0.08
192.260,0.10
192.458,0.08
192.664,0.09
192.860,0.10
193.058,0.07
193.264,0.10
193.460,0.10
193.658,0.09
193.865,0.07
194.060,0.10
194.258,0.10
194.464,0.10
194.660,0.10
194.858,0.10
195.065,0.09
195.259,0.09
195.458,0.10
195.665,0.12
195.859,0.09
196.057,0.10
196.264,0.09
196.459,0.06
196.659,0.09
196.864,0.11
197.060,0.10
197.258,0.10
197.464,0.09
197.659,0.07
197.858,0.09
198.065,0.11
198.259,0.09
198.458,0.11
198.665,0.10
198.861,0.04
199.058,0.08
199.264,0.08
199.459,0.11
199.657,0.10
199.865,0.13
200.060,0.08
200.257,0.10
200.464,0.09
200.660,0.04
200.858,0.10
201.063,0.11
201.259,0.11
201.458,0.09
201.664,0.10
201.859,0.06
202.058,0.04
202.263,0.07
202.459,0.09
202.658,0.05
202.865,0.05
203.060,0.09
203.257,0.06
203.464,0.08
203.660,0.09
203.860,0.09
204.064,0.04
204.259,0.11
204.457,0.10
204.664,0.10
204.859,0.06
205.059,0.10
205.263,0.11
205.459,0.09
205.658,0.09
205.864,0.08
206.060,0.09
206.257,0.06
206.464,0.12
206.660,0.04
206.858,0.05
207.065,0.08
207.260,0.06
207.457,0.08
207.664,0.04
207.858,0.09
208.057,0.05
208.264,0.03
208.459,0.05
208.658,0.11
208.864,0.08
209.060,0.08
209.257,0.06
209.463,0.08
209.658,0.07
209.857,0.11
210.064,0.08
210.258,0.05
210.457,0.05
210.664,0.05
210.859,0.07
211.058,0.06
211.263,0.07
211.459,0.05
211.658,0.03
211.864,0.12
212.059,0.05
212.257,0.05
212.464,0.06
212.659,0.07
212.858,0.06
213.064,0.07
213.259,0.06
213.458,0.05
213.663,0.05
213.858,0.06
214.057,0.05
214.264,0.08
214.458,0.06
214.657,0.08
214.864,0.07
215.060,0.04
215.257,0.05
215.464,0.05
215.659,0.05
215.858,0.06
216.064,0.06
216.260,0.05
216.457,0.07
216.663,0.08
216.858,0.05
217.058,0.05
217.264,0.08
217.459,0.04
217.658,0.04
217.863,0.04
218.059,0.04
218.257,0.04
218.463,0.06
218.658,0.03
218.857,0.08
219.064,0.07
219.258,0.04
219.457,0.05
219.664,0.05
219.859,0.05
220.057,0.05
220.264,0.06
220.458,0.05
220.657,0.04
220.863,0.01
221.059,0.03
221.257,0.05
221.463,0.05
221.658,0.07
221.857,0.08
222.064,0.10
222.258,0.07
222.457,0.09
222.664,0.07
222.858,0.05
223.057,0.08
223.263,0.04
223.460,0.08
223.657,0.05
223.863,0.05
224.059,0.08
224.257,0.05
224.464,0.07
224.703,0.04
224.898,0.05
225.097,0.07
225.303,0.10
225.499,0.08
225.697,0.11
225.904,0.05
226.099,0.07
226.297,0.05
226.504,0.06
226.698,0.03
226.898,0.03
227.103,0.04
227.299,0.08
227.498,0.07
227.703,0.06
227.898,0.06
228.097,0.06
228.303,0.07
228.498,0.06
228.696,0.08
228.904,0.07
229.098,0.05
229.296,0.08
229.504,0.07
229.698,0.09
229.896,0.08
230.103,0.05
230.298,0.09
230.501,0.07
230.703,0.06
230.898,0.08
231.096,0.10
231.303,0.06
231.498,0.08
231.697,0.09
231.903,0.11
232.099,0.09
232.296,0.09
232.503,0.10
232.698,0.08
232.896,0.09
233.102,0.09
233.297,0.10
233.497,0.06
233.703,0.09
233.897,0.11
234.097,0.08
234.303,0.11
234.498,0.08
234.697,0.10
234.904,0.11
235.100,0.07
235.297,0.06
235.504,0.07
235.698,0.09
235.897,0.06
236.103,0.07
236.298,0.08
236.497,0.07
236.703,0.09
236.897,0.07
237.096,0.08
237.302,0.07
237.497,0.11
237.696,0.07
237.902,0.07
238.098,0.10
238.296,0.08
238.503,0.09
238.698,0.08
238.896,0.08
239.103,0.11
239.297,0.12
239.497,0.08
239.703,0.09
239.898,0.07
240.096,0.09
240.302,0.07
240.497,0.10
240.696,0.09
240.903,0.09
241.097,0.07
241.296,0.08
241.503,0.08
241.697,0.10
241.896,0.10
242.102,0.11
242.297,0.07
242.496,0.11
242.702,0.07
242.898,0.08
243.096,0.07
243.302,0.10
243.497,0.09
243.698,0.09
243.904,0.06
244.098,0.08
244.296,0.07
244.503,0.07
244.697,0.09
244.896,0.08
245.104,0.09
245.297,0.08
245.497,0.07
245.702,0.07
245.897,0.09
246.097,0.08
246.303,0.08
246.497,0.08
246.696,0.10
246.903,0.08
247.098,0.06
247.296,0.13
247.503,0.07
247.698,0.09
247.897,0.09
248.102,0.12
248.297,0.09
248.499,0.08
248.702,0.09
248.897,0.07
249.097,0.08
249.302,0.09
249.497,0.08
249.695,0.10
249.903,0.11
250.097,0.12
250.296,0.10
250.503,0.07
250.698,0.10
250.896,0.10
251.102,0.08
251.297,0.08
251.496,0.11
251.702,0.07
251.897,0.12
252.096,0.08
252.302,0.12
252.497,0.09
252.696,0.10
252.902,0.07
253.097,0.07
253.295,0.10
253.502,0.11
253.698,0.13
253.895,0.07
254.102,0.08
254.297,0.09
254.496,0.09
254.703,0.15
254.896,0.08
255.096,0.07
255.302,0.07
255.497,0.07
255.697,0.12
255.903,0.07
256.097,0.13
256.296,0.06
256.501,0.09
256.696,0.07
256.896,0.11
257.102,0.08
257.298,0.09
257.496,0.09
257.702,0.08
257.897,0.09
258.096,0.04
258.302,0.11
258.497,0.09
258.696,0.12
258.901,0.12
259.097,0.09
259.295,0.08
259.503,0.09
259.697,0.10
259.896,0.08
260.102,0.12
260.297,0.07
260.495,0.09
260.701,0.09
260.897,0.08
261.096,0.08
261.303,0.09
261.498,0.08
261.695,0.09
261.902,0.07
262.097,0.07
262.295,0.10
262.503,0.08
262.697,0.11
262.895,0.08
263.102,0.06
263.298,0.06
263.496,0.05
263.701,0.11
263.897,0.10
264.096,0.13
264.302,0.10
264.496,0.07
264.698,0.09
264.902,0.09
265.097,0.07
265.295,0.06
265.504,0.09
265.697,0.07
265.895,0.05
266.102,0.07
266.296,0.09
266.495,0.08
266.701,0.06
266.896,0.09
267.095,0.12
267.302,0.07
267.496,0.08
267.695,0.11
267.902,0.08
268.096,0.10
268.294,0.08
268.501,0.10
268.696,0.08
268.896,0.10
269.102,0.03
269.296,0.09
269.496,0.09
269.701,0.11
269.896,0.06
270.096,0.05
270.303,0.08
270.497,0.05
270.695,0.14
270.901,0.09
271.097,0.07
271.295,0.14
271.502,0.06
271.696,0.08
271.895,0.07
272.101,0.08
272.298,0.05
272.497,0.07
272.701,0.08
272.897,0.07
273.094,0.06
273.302,0.07
273.541,0.07
273.736,0.05
273.935,0.08
274.142,0.09
274.336,0.11
274.535,0.07
274.741,0.11
274.936,0.08
275.135,0.04
275.341,0.10
275.537,0.09
275.735,0.07
275.943,0.09
276.136,0.08
276.335,0.09
276.542,0.07
276.737,0.09
276.934,0.07
277.141,0.06
277.336,0.07
277.535,0.07
277.741,0.09
277.937,0.09
278.135,0.11
278.341,0.10
278.536,0.08
278.735,0.08
278.941,0.09
279.136,0.07
279.335,0.09
279.541,0.08
279.736,0.06
279.935,0.07
280.141,0.07
280.336,0.07
280.535,0.07
280.741,0.07
280.939,0.08
281.135,0.08
281.341,0.08
281.535,0.08
281.734,0.06
281.940,0.07
282.135,0.07
282.334,0.10
282.541,0.07
282.737,0.07
282.935,0.07
283.141,0.10
283.337,0.06
283.535,0.08
283.741,0.07
283.936,0.09
284.135,0.06
284.340,0.03
284.537,0.05
284.734,0.09
284.942,0.10
285.136,0.04
285.334,0.06
285.540,0.08
285.781,0.09
285.976,0.10
286.174,0.09
286.381,0.09
286.576,0.07
286.775,0.09
286.981,0.06
287.175,0.08
287.374,0.06
287.582,0.10
287.776,0.09
287.975,0.08
288.181,0.11
288.376,0.07
288.575,0.08
288.780,0.07
288.976,0.05
289.174,0.06
289.380,0.06
289.577,0.08
289.775,0.07
289.981,0.09
290.175,0.09
290.374,0.10
290.581,0.07
290.775,0.09
290.975,0.10
291.181,0.06
291.375,0.08
291.574,0.06
291.781,0.10
291.976,0.08
292.174,0.11
292.380,0.08
292.575,0.08
292.774,0.07
292.981,0.05
293.175,0.08
293.375,0.07
293.580,0.07
293.776,0.09
293.973,0.08
294.181,0.09
294.376,0.06
294.574,0.08
294.781,0.07
294.976,0.09
295.174,0.07
295.380,0.09
295.576,0.08
295.775,0.08
295.981,0.06
296.176,0.09
296.375,0.06
296.580,0.09
296.776,0.10
296.974,0.08
297.181,0.08
297.375,0.08
297.574,0.07
297.781,0.09
297.975,0.08
298.174,0.05
298.381,0.08
298.576,0.09
298.775,0.09
298.980,0.04
299.174,0.07
299.374,0.06
299.582,0.08
299.775,0.06
299.974,0.08
300.180,0.10
300.376,0.10
300.573,0.06
300.780,0.04
300.976,0.07
301.174,0.06
301.380,0.09
301.578,0.08
301.773,0.08
301.981,0.07
302.175,0.06
302.373,0.09
302.580,0.08
302.776,0.07
302.974,0.11
303.180,0.08
303.375,0.06
303.574,0.11
303.781,0.07
303.976,0.09
304.174,0.09
304.380,0.09
304.575,0.06
304.774,0.10
304.981,0.10
305.175,0.10
305.374,0.12
305.581,0.10
305.776,0.09
305.974,0.12
306.180,0.06
306.376,0.10
306.574,0.08
306.780,0.05
306.975,0.08
307.173,0.07
307.380,0.12
307.575,0.12
307.774,0.10
307.981,0.10
308.175,0.08
308.374,0.11
308.580,0.11
308.774,0.09
308.973,0.07
309.179,0.11
309.374,0.12
309.574,0.09
309.780,0.12
309.974,0.12
310.174,0.08
310.380,0.07
310.575,0.09
310.776,0.06
310.981,0.10
311.174,0.10
311.376,0.12
311.579,0.08
311.775,0.11
311.973,0.12
312.180,0.11
312.375,0.11
312.574,0.12
312.780,0.12
312.975,0.14
313.175,0.07
313.380,0.10
313.575,0.10
313.774,0.09
313.980,0.11
314.175,0.10
314.373,0.07
314.579,0.08
314.775,0.08
314.973,0.10
315.180,0.13
315.375,0.08
315.573,0.09
315.780,0.06
315.975,0.12
316.174,0.09
316.380,0.13
316.574,0.11
316.773,0.10
316.980,0.09
317.174,0.12
317.373,0.12
317.580,0.13
317.774,0.11
317.973,0.08
318.180,0.11
318.374,0.10
318.573,0.08
318.779,0.12
318.975,0.11
319.173,0.10
319.379,0.08
319.574,0.10
319.773,0.10
319.980,0.09
320.174,0.14
320.372,0.11
320.580,0.12
320.775,0.07
320.973,0.07
321.179,0.07
321.375,0.11
321.574,0.08
321.779,0.08
321.974,0.06
322.173,0.12
322.380,0.11
322.574,0.11
322.773,0.12
322.981,0.06
323.174,0.10
323.373,0.13
323.580,0.11
323.774,0.12
323.973,0.08
324.179,0.12
324.375,0.11
324.573,0.13
324.779,0.09
324.975,0.11
325.174,0.10
325.380,0.12
325.573,0.09
325.774,0.11
325.980,0.11
326.174,0.10
326.374,0.12
326.580,0.10
326.775,0.09
326.972,0.13
327.179,0.09
327.374,0.06
327.573,0.12
327.779,0.07
327.974,0.10
328.173,0.12
328.379,0.08
328.574,0.11
328.773,0.11
328.979,0.09
329.175,0.07
329.373,0.11
329.579,0.10
329.774,0.14
329.973,0.09
330.180,0.09
330.374,0.11
330.573,0.11
330.779,0.12
330.975,0.12
331.173,0.13
331.379,0.08
331.575,0.12
331.773,0.06
331.979,0.07
332.174,0.12
332.373,0.06
332.579,0.11
332.774,0.10
332.972,0.06
333.179,0.08
333.374,0.10
333.573,0.12
333.779,0.10
333.974,0.07
334.173,0.10
334.378,0.11
334.574,0.12
334.773,0.13
334.979,0.10
335.174,0.12
335.373,0.11
335.580,0.07
335.774,0.11
335.972,0.09
336.178,0.06
336.374,0.10
336.573,0.10
336.778,0.11
336.974,0.09
337.172,0.13
337.378,0.10
337.575,0.14
337.773,0.12
337.979,0.13
338.174,0.11
338.373,0.08
338.579,0.12
338.774,0.07
338.972,0.08
339.178,0.11
339.373,0.07
339.573,0.06
339.779,0.10
339.974,0.12
340.172,0.09
340.379,0.06
340.574,0.07
340.773,0.12
340.978,0.13
341.174,0.12
341.372,0.10
341.578,0.10
341.773,0.09
341.972,0.08
342.179,0.08
342.374,0.09
342.572,0.04
342.779,0.10
342.974,0.07
343.172,0.08
343.380,0.11
343.575,0.09
343.773,0.06
343.978,0.11
344.174,0.06
344.372,0.12
344.579,0.08
344.774,0.13
344.972,0.10
345.179,0.07
345.373,0.07
345.572,0.05
345.779,0.08
345.974,0.12
346.172,0.16
346.378,0.08
346.573,0.10
346.773,0.09
346.979,0.17
347.173,1.12
347.372,0.78
347.579,0.84
347.774,0.47
347.972,0.29
348.178,0.21
348.373,0.14
348.572,0.13
348.778,0.11
348.974,0.12
349.172,0.11
349.378,0.16
