时间(s),压力(mmHg)
33.894,0.00
33.990,0.00
34.085,0.00
34.197,0.00
34.293,0.00
34.389,0.00
34.485,0.00
34.597,0.00
34.692,0.00
34.789,0.00
34.885,0.00
34.997,0.00
35.092,0.00
35.189,0.00
35.284,0.00
35.396,0.00
35.492,0.00
35.588,0.00
35.683,0.00
35.795,0.00
35.891,0.00
35.987,0.00
36.083,0.00
36.194,0.00
36.291,0.00
36.387,0.00
36.498,0.00
36.595,0.00
36.689,0.00
36.785,0.00
36.897,0.00
36.994,0.00
37.090,0.00
37.185,0.00
37.297,0.00
37.393,0.00
37.488,0.00
37.584,0.00
37.697,0.00
37.792,0.00
37.888,0.00
37.984,0.00
38.096,0.00
38.192,0.00
38.287,0.00
38.383,0.00
38.495,0.00
38.591,0.00
38.687,0.00
38.783,0.00
38.895,0.00
38.990,0.00
39.086,0.00
39.197,0.00
39.294,0.00
39.390,0.00
39.486,0.00
39.598,0.00
39.694,0.00
39.789,0.00
39.884,0.00
39.997,0.00
40.092,0.00
40.188,0.00
40.284,0.00
40.395,0.00
40.492,0.00
40.588,0.00
40.684,0.00
40.795,0.00
40.891,0.00
40.987,0.00
41.083,0.00
41.195,0.00
41.290,0.00
41.387,0.00
41.498,0.00
41.594,0.00
0.089,0.00
0.184,0.00
0.296,0.00
0.392,0.00
0.487,0.00
0.584,0.00
0.695,0.00
0.791,0.00
0.887,0.00
0.982,0.00
1.095,0.00
1.192,0.00
1.288,0.00
1.382,0.00
1.494,0.00
1.590,0.00
1.686,0.00
1.781,0.00
1.894,0.00
1.990,0.00
2.085,0.00
2.181,0.00
2.294,0.00
2.388,0.00
2.485,0.00
2.596,0.00
2.692,0.00
2.788,0.00
2.884,0.00
2.995,0.00
3.092,0.00
3.187,0.00
3.283,0.00
3.396,0.00
3.491,0.00
3.587,134.00
3.683,360.00
3.795,389.00
3.890,389.00
3.986,389.00
4.082,388.00
4.194,388.00
4.290,388.00
4.386,388.00
4.481,387.00
4.593,387.00
4.690,387.00
4.785,387.00
4.896,386.00
4.993,386.00
5.089,386.00
5.185,386.00
5.297,386.00
5.392,387.00
5.488,388.00
5.585,388.00
5.696,388.00
5.792,388.00
5.888,388.00
5.983,387.00
6.095,387.00
6.192,387.00
6.286,387.00
6.382,387.00
6.494,387.00
6.590,387.00
6.687,387.00
6.797,387.00
6.894,386.00
6.990,386.00
7.086,386.00
7.197,402.00
7.293,403.00
7.390,402.00
7.485,402.00
7.597,402.00
7.693,402.00
7.789,402.00
7.884,402.00
7.996,403.00
8.093,403.00
8.187,402.00
8.299,402.00
8.395,402.00
8.491,402.00
8.588,401.00
8.699,402.00
8.795,402.00
8.891,402.00
8.987,401.00
9.098,400.00
9.195,401.00
9.290,404.00
9.386,405.00
9.498,405.00
9.594,405.00
9.690,405.00
9.786,405.00
9.897,405.00
9.994,405.00
10.090,405.00
10.185,405.00
10.297,404.00
10.392,404.00
10.488,403.00
10.584,402.00
10.696,401.00
10.792,400.00
10.888,399.00
10.999,399.00
11.096,398.00
11.191,396.00
11.288,395.00
11.399,394.00
11.495,394.00
11.591,393.00
11.687,392.00
11.799,392.00
11.894,392.00
11.990,392.00
12.086,392.00
12.198,391.00
12.294,391.00
12.390,391.00
12.485,391.00
12.597,390.00
12.693,390.00
12.789,390.00
12.885,389.00
12.996,390.00
13.092,390.00
13.188,391.00
13.299,391.00
13.396,391.00
13.491,390.00
13.588,390.00
13.699,390.00
13.795,390.00
13.891,390.00
13.987,389.00
14.099,389.00
14.195,389.00
14.290,389.00
14.387,389.00
14.498,389.00
14.594,389.00
14.690,388.00
14.787,388.00
14.898,388.00
14.994,387.00
15.090,386.00
15.186,386.00
15.297,385.00
15.393,385.00
15.490,0.00
15.584,0.00
15.696,0.00
15.792,0.00
15.888,0.00
16.000,0.00
16.096,0.00
16.192,0.00
16.288,0.00
16.400,0.00
16.495,0.00
16.592,0.00
16.687,0.00
16.800,0.00
16.895,0.00
16.990,0.00
17.086,0.00
17.199,0.00
17.294,0.00
17.390,0.00
17.486,0.00
17.597,0.00
17.693,0.00
17.789,0.00
17.885,0.00
17.998,0.00
18.093,0.00
18.189,0.00
18.300,0.00
18.397,0.00
18.493,0.00
18.588,0.00
18.699,0.00
18.796,0.00
18.891,0.00
18.987,0.00
19.100,0.00
19.195,0.00
19.291,0.00
19.387,0.00
19.500,0.00
19.594,0.00
19.690,0.00
19.786,0.00
19.899,0.00
19.994,0.00
20.089,0.00
20.185,0.00
20.298,0.00
20.394,0.00
20.490,0.00
20.600,0.00
20.697,0.00
20.793,0.00
20.889,0.00
21.000,0.00
21.096,0.00
21.192,0.00
21.287,0.00
21.400,0.00
21.495,0.00
21.592,0.00
21.687,0.00
21.799,0.00
21.895,0.00
21.990,0.00
22.087,0.00
22.199,0.00
22.295,0.00
22.390,0.00
22.501,0.00
22.598,0.00
22.694,0.00
22.790,0.00
22.901,0.00
22.997,0.00
23.093,0.00
23.189,0.00
23.301,0.00
23.397,0.00
23.492,0.00
23.588,0.00
23.701,0.00
23.795,0.00
23.892,0.00
23.988,0.00
24.100,0.00
24.195,0.00
24.292,0.00
24.387,0.00
24.499,0.00
24.595,0.00
24.691,0.00
24.802,0.00
24.898,0.00
24.994,0.00
25.090,0.00
25.202,0.00
25.297,0.00
25.393,0.00
25.489,0.00
25.601,0.00
25.697,0.00
25.793,0.00
25.888,0.00
26.001,0.00
26.096,0.00
26.192,0.00
26.287,0.00
26.400,0.00
26.496,0.00
26.591,0.00
26.688,0.00
26.800,0.00
26.895,0.00
26.991,0.00
27.102,0.00
27.199,0.00
27.294,0.00
27.391,0.00
27.501,0.00
27.598,0.00
27.694,0.00
27.790,0.00
27.901,0.00
27.998,0.00
28.094,0.00
28.189,0.00
28.301,0.00
28.396,0.00
28.493,0.00
28.589,0.00
28.700,0.00
28.797,0.00
28.893,0.00
28.987,0.00
29.100,0.00
29.196,0.00
29.292,0.00
29.387,0.00
29.499,0.00
29.595,0.00
29.691,0.00
29.802,0.00
29.898,0.00
29.994,0.00
30.090,0.00
30.202,0.00
30.299,0.00
30.393,0.00
30.490,0.00
30.601,0.00
30.697,0.00
30.794,0.00
30.889,0.00
31.001,0.00
31.096,0.00
31.193,0.00
31.289,0.00
31.401,0.00
31.496,0.00
31.592,0.00
31.703,0.00
31.800,0.00
31.895,0.00
31.991,0.00
32.103,0.00
32.199,0.00
32.295,0.00
32.390,0.00
32.503,0.00
32.598,0.00
32.694,0.00
32.790,0.00
32.902,0.00
32.998,0.00
33.093,0.00
33.190,0.00
33.302,0.00
33.397,0.00
33.493,0.00
33.589,0.00
33.701,0.00
33.796,0.00
33.893,0.00
34.004,0.00
34.100,0.00
34.195,0.00
34.292,0.00
34.403,0.00
34.499,0.00
34.596,0.00
34.691,0.00
34.803,0.00
34.899,0.00
34.994,0.00
35.090,0.00
35.203,0.00
35.298,0.00
35.394,0.00
35.490,0.00
35.602,0.00
35.697,0.00
35.794,0.00
35.905,0.00
36.002,0.00
36.097,0.00
36.193,0.00
36.305,0.00
36.400,0.00
36.496,0.00
36.592,0.00
36.704,0.00
36.800,0.00
36.895,0.00
36.992,0.00
37.104,0.00
37.199,0.00
37.295,0.00
37.391,0.00
37.502,0.00
37.599,0.00
37.694,0.00
37.806,0.00
37.903,0.00
37.998,0.00
38.094,0.00
38.206,0.00
38.301,0.00
38.397,0.00
38.494,0.00
38.605,0.00
38.700,0.00
38.797,0.00
38.893,0.00
39.004,0.00
39.100,0.00
39.197,0.00
39.292,0.00
39.404,0.00
39.499,0.00
39.596,0.00
39.692,0.00
39.804,0.00
39.899,0.00
39.995,0.00
40.106,0.00
40.203,0.00
40.298,0.00
40.395,0.00
40.506,0.00
40.602,0.00
40.698,0.00
40.796,0.00
40.906,0.00
41.001,0.00
41.097,0.00
41.194,0.00
41.308,0.00
41.401,0.00
41.497,0.00
41.592,0.00
41.704,0.00
41.801,0.00
41.896,0.00
41.992,0.00
42.104,0.00
42.199,0.00
42.295,0.00
42.406,0.00
42.503,0.00
42.599,0.00
42.695,0.00
42.806,0.00
42.903,0.00
42.999,0.00
43.094,0.00
43.205,0.00
43.301,0.00
43.397,0.00
43.494,0.00
43.605,0.00
43.701,0.00
43.797,0.00
43.893,0.00
44.005,0.00
44.101,0.00
44.196,0.00
44.308,0.00
44.405,0.00
44.500,0.00
44.596,0.00
44.707,0.00
44.803,0.00
44.899,0.00
44.996,0.00
45.107,0.00
45.203,0.00
45.299,0.00
45.394,0.00
45.507,0.00
45.602,0.00
45.700,0.00
45.794,0.00
45.906,0.00
46.001,0.00
46.097,0.00
46.194,0.00
46.305,0.00
46.401,0.00
46.497,0.00
46.608,0.00
46.705,0.00
46.800,0.00
46.896,0.00
47.008,0.00
47.104,0.00
47.199,0.00
47.296,0.00
47.408,0.00
47.503,0.00
47.600,0.00
47.695,0.00
47.807,0.00
47.903,0.00
47.998,0.00
48.094,0.00
48.206,0.00
48.302,0.00
48.398,0.00
48.494,0.00
48.606,0.00
48.701,0.00
48.798,0.00
48.893,0.00
49.005,0.00
49.101,0.00
49.197,0.00
49.308,0.00
49.405,0.00
49.504,0.00
49.596,0.00
49.708,0.00
49.804,0.00
49.900,0.00
49.995,0.00
50.108,0.00
50.203,0.00
50.299,0.00
50.395,0.00
50.507,0.00
50.603,0.00
50.700,0.00
50.795,0.00
50.906,0.00
51.002,0.00
51.098,0.00
51.194,0.00
51.306,0.00
51.402,0.00
51.498,0.00
51.608,0.00
51.705,0.00
51.801,0.00
51.897,0.00
52.008,0.00
52.105,0.00
52.200,0.00
52.296,0.00
52.408,0.00
52.504,0.00
52.599,0.00
52.696,0.00
52.808,0.00
52.903,0.00
52.999,0.00
53.095,0.00
53.207,0.00
53.302,0.00
53.399,0.00
53.495,0.00
53.605,0.00
53.703,0.00
53.797,0.00
53.894,0.00
54.006,0.00
54.101,0.00
54.197,0.00
54.309,0.00
54.405,0.00
54.500,0.00
54.597,0.00
54.708,0.00
54.805,0.00
54.901,0.00
54.996,0.00
55.107,0.00
55.204,0.00
55.300,0.00
55.395,0.00
55.507,0.00
55.603,0.00
55.699,0.00
55.810,0.00
55.907,0.00
56.003,0.00
56.098,0.00
56.209,0.00
56.306,0.00
56.401,0.00
56.497,0.00
56.609,0.00
56.706,0.00
56.802,0.00
56.897,0.00
57.009,0.00
57.105,0.00
57.201,0.00
57.297,0.00
57.409,0.00
57.504,0.00
57.600,0.00
57.696,0.00
57.808,0.00
57.903,0.00
58.000,0.00
58.095,0.00
58.207,0.00
58.303,0.00
58.399,0.00
58.510,0.00
58.606,0.00
58.702,0.00
58.798,0.00
58.910,0.00
59.006,0.00
59.102,0.00
59.198,0.00
59.310,0.00
59.405,0.00
59.503,0.00
59.597,0.00
59.708,0.00
59.805,0.00
59.900,0.00
59.996,0.00
60.109,0.00
60.204,0.00
60.300,0.00
60.395,0.00
60.508,0.00
60.603,0.00
60.700,0.00
60.810,0.00
60.908,0.00
61.003,0.00
61.099,0.00
61.211,0.00
61.306,0.00
61.402,0.00
61.498,0.00
61.610,0.00
61.706,0.00
61.802,0.00
61.913,0.00
62.009,0.00
62.105,0.00
62.200,0.00
62.312,0.00
62.409,0.00
62.504,0.00
62.600,0.00
62.711,0.00
62.809,0.00
62.904,0.00
62.999,0.00
63.112,0.00
63.208,0.00
63.303,0.00
63.399,0.00
63.511,0.00
63.607,0.00
63.703,0.00
63.798,0.00
63.910,0.00
64.006,0.00
64.101,0.00
64.198,0.00
64.310,0.00
64.406,0.00
64.501,0.00
64.613,0.00
64.709,0.00
64.805,0.00
64.901,0.00
65.012,0.00
65.109,0.00
65.205,0.00
65.301,0.00
65.412,0.00
65.508,0.00
65.603,0.00
65.715,0.00
65.811,0.00
65.907,0.00
66.003,0.00
66.115,0.00
66.211,0.00
66.307,0.00
66.403,0.00
66.515,0.00
66.610,0.00
66.706,0.00
66.803,0.00
66.914,0.00
67.010,0.00
67.105,0.00
67.202,0.00
67.314,0.00
67.409,0.00
67.505,0.00
67.617,0.00
67.713,0.00
67.809,0.00
67.904,0.00
68.016,0.00
68.112,0.00
68.208,0.00
68.304,0.00
68.416,0.00
68.511,0.00
68.607,0.00
68.703,0.00
68.815,0.00
68.911,0.00
69.006,0.00
69.102,0.00
69.215,0.00
69.310,0.00
69.406,0.00
69.502,0.00
69.614,0.00
69.710,0.00
69.805,0.00
69.916,0.00
70.014,0.00
70.108,0.00
70.207,0.00
70.316,0.00
70.413,0.00
70.509,0.00
70.604,0.00
70.716,0.00
70.813,0.00
70.908,0.00
71.003,0.00
71.115,0.00
71.211,0.00
71.307,0.00
71.419,0.00
71.515,0.00
71.611,0.00
71.706,0.00
71.818,0.00
71.914,0.00
72.010,0.00
72.105,0.00
72.218,0.00
72.314,0.00
72.410,0.00
72.505,0.00
72.618,0.00
72.713,0.00
72.809,0.00
72.920,0.00
73.016,0.00
73.112,0.00
73.209,0.00
73.321,0.00
73.416,0.00
73.511,0.00
73.608,0.00
73.720,0.00
73.815,0.00
73.912,0.00
74.007,0.00
74.119,0.00
74.215,0.00
74.310,0.00
74.407,0.00
74.518,0.00
74.614,0.00
74.710,0.00
74.806,0.00
74.918,0.00
75.013,0.00
75.109,0.00
75.205,0.00
75.318,0.00
75.413,0.00
75.509,0.00
75.620,0.00
75.717,0.00
75.813,0.00
75.909,0.00
76.020,0.00
76.116,0.00
76.212,0.00
76.308,0.00
76.419,0.00
76.516,0.00
76.611,0.00
76.707,0.00
76.819,0.00
76.915,0.00
77.011,0.00
77.107,0.00
77.219,0.00
77.313,0.00
77.411,0.00
77.505,0.00
77.618,0.00
77.713,0.00
77.809,0.00
77.921,0.00
78.018,0.00
78.113,0.00
78.209,0.00
78.320,0.00
78.416,0.00
78.513,0.00
78.608,0.00
78.720,0.00
78.816,0.00
78.912,0.00
79.007,0.00
79.119,0.00
79.215,0.00
79.311,0.00
79.407,0.00
79.519,0.00
79.614,0.00
79.711,0.00
79.822,0.00
79.919,0.00
80.013,0.00
80.110,0.00
80.222,0.00
80.318,0.00
80.415,0.00
80.510,0.00
80.621,0.00
80.718,0.00
80.813,0.00
80.909,0.00
81.021,0.00
81.116,0.00
81.212,0.00
81.308,0.00
81.420,0.00
81.515,0.00
81.612,0.00
81.723,0.00
81.820,0.00
81.915,0.00
82.011,0.00
82.123,0.00
82.219,0.00
82.314,0.00
82.411,0.00
82.522,0.00
82.618,0.00
82.714,0.00
82.810,0.00
82.921,0.00
83.018,0.00
83.114,0.00
83.209,0.00
83.321,0.00
83.417,0.00
83.513,0.00
83.608,0.00
83.720,0.00
83.816,0.00
83.911,0.00
84.023,0.00
84.120,0.00
84.215,0.00
84.311,0.00
84.423,0.00
84.519,0.00
84.615,0.00
84.711,0.00
84.823,0.00
84.919,0.00
85.014,0.00
85.110,0.00
85.222,0.00
85.318,0.00
85.415,0.00
85.510,0.00
85.621,0.00
85.718,0.00
85.814,0.00
85.924,0.00
86.021,0.00
86.167,0.00
86.213,0.00
86.324,0.00
86.420,0.00
86.517,0.00
86.613,0.00
86.723,0.00
86.820,0.00
86.916,0.00
87.011,0.00
87.124,0.00
87.219,0.00
87.314,0.00
87.411,0.00
87.522,0.00
87.619,0.00
87.714,0.00
87.825,0.00
87.922,0.00
88.018,0.00
88.114,0.00
88.225,0.00
88.322,0.00
88.417,0.00
88.513,0.00
88.624,0.00
88.721,0.00
88.816,0.00
88.912,0.00
89.027,0.00
89.120,0.00
89.216,0.00
89.311,0.00
89.423,0.00
89.520,0.00
89.616,0.00
89.710,0.00
89.823,0.00
89.919,0.00
90.015,0.00
90.126,0.00
90.222,0.00
90.318,0.00
90.414,0.00
90.525,0.00
90.621,0.00
90.718,0.00
90.813,0.00
90.925,0.00
91.021,0.00
91.117,0.00
91.212,0.00
91.324,0.00
91.420,0.00
91.516,0.00
91.615,0.00
91.724,0.00
91.820,0.00
91.916,0.00
92.012,0.00
92.123,0.00
92.219,0.00
92.315,0.00
92.411,0.00
92.523,0.00
92.618,0.00
92.714,0.00
92.826,0.00
92.923,0.00
93.018,0.00
93.114,0.00
93.228,0.00
93.322,0.00
93.418,0.00
93.513,0.00
93.625,0.00
93.721,0.00
93.817,0.00
93.928,0.00
94.024,0.00
94.120,0.00
94.216,0.00
94.328,0.00
94.424,0.00
94.520,0.00
94.615,0.00
94.728,0.00
94.823,0.00
94.919,0.00
95.015,0.00
95.126,0.00
95.223,0.00
95.319,0.00
95.415,0.00
95.526,0.00
95.622,0.00
95.717,0.00
95.813,0.00
95.926,0.00
96.021,0.00
96.117,0.00
96.228,0.00
96.325,0.00
96.420,0.00
96.517,0.00
96.629,0.00
96.724,0.00
96.821,0.00
96.916,0.00
97.029,0.00
97.123,0.00
97.219,0.00
97.315,0.00
97.427,0.00
97.523,0.00
97.618,0.00
97.714,0.00
97.826,0.00
97.922,0.00
98.019,0.00
98.129,0.00
98.226,0.00
98.321,0.00
98.418,0.00
98.529,0.00
98.625,0.00
98.721,0.00
98.817,0.00
98.929,0.00
99.025,0.00
99.121,0.00
99.216,0.00
99.328,0.00
99.424,0.00
99.519,0.00
99.616,0.00
99.728,0.00
99.823,0.00
99.919,0.00
100.015,0.00
100.127,0.00
100.223,0.00
100.319,0.00
100.430,0.00
100.527,0.00
100.622,0.00
100.718,0.00
100.829,0.00
100.926,0.00
101.022,0.00
101.118,0.00
101.229,0.00
101.325,0.00
101.421,0.00
101.516,0.00
101.629,0.00
101.725,0.00
101.821,0.00
101.916,0.00
102.028,0.00
102.124,0.00
102.219,0.00
102.331,0.00
102.428,0.00
102.523,0.00
102.619,0.00
102.731,0.00
102.826,0.00
102.923,0.00
103.018,0.00
103.130,0.00
103.226,0.00
103.322,0.00
103.417,0.00
103.529,0.00
103.625,0.00
103.722,0.00
103.817,0.00
103.929,0.00
104.025,0.00
104.121,0.00
104.232,0.00
104.329,0.00
104.424,0.00
104.521,0.00
104.633,0.00
104.727,0.00
104.823,0.00
104.920,0.00
105.031,0.00
105.127,0.00
105.223,0.00
105.319,0.00
105.430,0.00
105.526,0.00
105.622,0.00
105.718,0.00
105.830,0.00
105.925,0.00
106.022,0.00
106.117,0.00
106.230,0.00
106.326,0.00
106.421,0.00
106.534,0.00
106.629,0.00
106.724,0.00
106.821,0.00
106.932,0.00
107.028,0.00
107.124,0.00
107.220,0.00
107.332,0.00
107.427,0.00
107.523,0.00
107.620,0.00
107.731,0.00
107.827,0.00
107.923,0.00
108.018,0.00
108.131,0.00
108.227,0.00
108.323,0.00
108.433,0.00
108.530,0.00
108.625,0.00
108.722,0.00
108.833,0.00
108.929,0.00
109.025,0.00
109.121,0.00
109.232,0.00
109.328,0.00
109.424,0.00
109.520,0.00
109.632,0.00
109.729,0.00
109.823,0.00
109.920,0.00
110.031,0.00
110.128,0.00
110.223,0.00
110.335,0.00
110.431,0.00
110.526,0.00
110.623,0.00
110.734,0.00
110.831,0.00
110.926,0.00
111.022,0.00
111.134,0.00
111.230,0.00
111.326,0.00
111.421,0.00
111.534,0.00
111.630,0.00
111.725,0.00
111.821,0.00
111.933,0.00
112.029,0.00
112.124,0.00
112.220,0.00
112.332,0.00
112.428,0.00
112.524,0.00
112.635,0.00
112.732,0.00
112.827,0.00
112.924,0.00
113.035,0.00
113.133,0.00
113.227,0.00
113.323,0.00
113.435,0.00
113.531,0.00
113.626,0.00
113.722,0.00
113.834,0.00
113.930,0.00
114.026,0.00
114.121,0.00
114.234,0.00
114.329,0.00
114.425,0.00
114.521,0.00
114.633,0.00
114.728,0.00
114.824,0.00
114.920,0.00
115.033,0.00
115.129,0.00
115.223,0.00
115.335,0.00
115.432,0.00
115.527,0.00
115.623,0.00
115.735,0.00
115.832,0.00
115.927,0.00
116.023,0.00
116.135,0.00
116.231,0.00
116.326,0.00
116.422,0.00
116.534,0.00
116.630,0.00
116.725,0.00
116.822,0.00
116.933,0.00
117.029,0.00
117.125,0.00
117.221,0.00
117.332,0.00
117.429,0.00
117.531,0.00
117.636,0.00
117.732,0.00
117.827,0.00
117.923,0.00
118.035,0.00
118.131,0.00
118.228,0.00
118.323,0.00
118.434,0.00
118.531,0.00
118.626,0.00
118.723,0.00
118.834,0.00
118.930,0.00
119.026,0.00
119.122,0.00
119.233,0.00
119.330,0.00
119.425,0.00
119.536,0.00
119.633,0.00
119.729,0.00
119.824,0.00
119.937,0.00
120.033,0.00
120.128,0.00
120.224,0.00
120.336,0.00
120.432,0.00
120.528,0.00
120.623,0.00
120.735,0.00
120.831,0.00
120.927,0.00
121.023,0.00
121.135,0.00
121.230,0.00
121.326,0.00
121.423,0.00
121.534,0.00
121.629,0.00
121.726,0.00
121.837,0.00
121.933,0.00
122.029,0.00
122.124,0.00
122.237,0.00
122.333,0.00
122.429,0.00
122.525,0.00
122.637,0.00
122.732,0.00
122.828,0.00
122.923,0.00
123.035,0.00
123.131,0.00
123.227,0.00
123.323,0.00
123.435,0.00
123.531,0.00
123.627,0.00
123.723,0.00
123.835,0.00
123.930,0.00
124.027,0.00
124.137,0.00
124.234,0.00
124.330,0.00
124.426,0.00
124.537,0.00
124.633,0.00
124.729,0.00
124.825,0.00
124.937,0.00
125.033,0.00
125.129,0.00
125.224,0.00
125.336,0.00
125.432,0.00
125.529,0.00
125.624,0.00
125.735,0.00
125.832,0.00
125.928,0.00
126.023,0.00
126.135,0.00
126.231,0.00
126.327,0.00
126.422,0.00
126.534,0.00
126.631,0.00
126.727,0.00
126.837,0.00
126.934,0.00
127.030,0.00
127.126,0.00
127.238,0.00
127.333,0.00
127.429,0.00
127.525,0.00
127.637,0.00
127.733,0.00
127.829,0.00
127.925,0.00
128.036,0.00
128.132,0.00
128.227,0.00
128.323,0.00
128.436,0.00
128.531,0.00
128.627,0.00
128.724,0.00
128.837,0.00
128.931,0.00
129.027,0.00
129.138,0.00
129.235,0.00
129.330,0.00
129.426,0.00
129.538,0.00
129.633,0.00
129.730,0.00
129.825,0.00
129.937,0.00
130.033,0.00
130.129,0.00
130.225,0.00
130.337,0.00
130.433,0.00
130.528,0.00
130.624,0.00
130.736,0.00
130.832,0.00
130.927,0.00
131.023,0.00
131.135,0.00
131.231,0.00
131.327,0.00
131.438,0.00
131.534,0.00
131.630,0.00
131.726,0.00
131.838,0.00
131.934,0.00
132.030,0.00
132.126,0.00
132.237,0.00
132.334,0.00
132.429,0.00
